id;name;geoname;value;datetime
544;Demanda prevista;Península;24267;2026-07-04T05:35:00+02:00
544;Demanda prevista;Península;24275;2026-07-04T05:40:00+02:00
544;Demanda prevista;Península;24285;2026-07-04T05:45:00+02:00
544;Demanda prevista;Península;24309;2026-07-04T05:50:00+02:00
544;Demanda prevista;Península;24360;2026-07-04T05:55:00+02:00
544;Demanda prevista;Península;24438;2026-07-04T06:00:00+02:00
544;Demanda prevista;Península;24518;2026-07-04T06:05:00+02:00
544;Demanda prevista;Península;24573;2026-07-04T06:10:00+02:00
544;Demanda prevista;Península;24605;2026-07-04T06:15:00+02:00
544;Demanda prevista;Península;24620;2026-07-04T06:20:00+02:00
544;Demanda prevista;Península;24627;2026-07-04T06:25:00+02:00
544;Demanda prevista;Península;24626;2026-07-04T06:30:00+02:00
544;Demanda prevista;Península;24636;2026-07-04T06:35:00+02:00
544;Demanda prevista;Península;24673;2026-07-04T06:40:00+02:00
544;Demanda prevista;Península;24739;2026-07-04T06:45:00+02:00
544;Demanda prevista;Península;24769;2026-07-04T06:50:00+02:00
544;Demanda prevista;Península;24701;2026-07-04T06:55:00+02:00
544;Demanda prevista;Península;24535;2026-07-04T07:00:00+02:00
544;Demanda prevista;Península;24388;2026-07-04T07:05:00+02:00
544;Demanda prevista;Península;24374;2026-07-04T07:10:00+02:00
544;Demanda prevista;Península;24495;2026-07-04T07:15:00+02:00
544;Demanda prevista;Península;24677;2026-07-04T07:20:00+02:00
544;Demanda prevista;Península;24846;2026-07-04T07:25:00+02:00
544;Demanda prevista;Península;25003;2026-07-04T07:30:00+02:00
544;Demanda prevista;Península;25170;2026-07-04T07:35:00+02:00
544;Demanda prevista;Península;25368;2026-07-04T07:40:00+02:00
544;Demanda prevista;Península;25596;2026-07-04T07:45:00+02:00
544;Demanda prevista;Península;25828;2026-07-04T07:50:00+02:00
544;Demanda prevista;Península;26034;2026-07-04T07:55:00+02:00
544;Demanda prevista;Península;26215;2026-07-04T08:00:00+02:00
544;Demanda prevista;Península;26397;2026-07-04T08:05:00+02:00
544;Demanda prevista;Península;26605;2026-07-04T08:10:00+02:00
544;Demanda prevista;Península;26840;2026-07-04T08:15:00+02:00
544;Demanda prevista;Península;27087;2026-07-04T08:20:00+02:00
544;Demanda prevista;Península;27330;2026-07-04T08:25:00+02:00
544;Demanda prevista;Península;27569;2026-07-04T08:30:00+02:00
544;Demanda prevista;Península;27804;2026-07-04T08:35:00+02:00
544;Demanda prevista;Península;28035;2026-07-04T08:40:00+02:00
544;Demanda prevista;Península;28262;2026-07-04T08:45:00+02:00
544;Demanda prevista;Península;28494;2026-07-04T08:50:00+02:00
544;Demanda prevista;Península;28739;2026-07-04T08:55:00+02:00
544;Demanda prevista;Península;28997;2026-07-04T09:00:00+02:00
544;Demanda prevista;Península;29245;2026-07-04T09:05:00+02:00
544;Demanda prevista;Península;29459;2026-07-04T09:10:00+02:00
544;Demanda prevista;Península;29639;2026-07-04T09:15:00+02:00
544;Demanda prevista;Península;29810;2026-07-04T09:20:00+02:00
544;Demanda prevista;Península;29998;2026-07-04T09:25:00+02:00
544;Demanda prevista;Península;30203;2026-07-04T09:30:00+02:00
544;Demanda prevista;Península;30390;2026-07-04T09:35:00+02:00
544;Demanda prevista;Península;30522;2026-07-04T09:40:00+02:00
544;Demanda prevista;Península;30600;2026-07-04T09:45:00+02:00
544;Demanda prevista;Península;30735;2026-07-04T09:50:00+02:00
544;Demanda prevista;Península;31035;2026-07-04T09:55:00+02:00
544;Demanda prevista;Península;31502;2026-07-04T10:00:00+02:00
544;Demanda prevista;Península;31960;2026-07-04T10:05:00+02:00
544;Demanda prevista;Península;32235;2026-07-04T10:10:00+02:00
544;Demanda prevista;Península;32327;2026-07-04T10:15:00+02:00
544;Demanda prevista;Península;32342;2026-07-04T10:20:00+02:00
544;Demanda prevista;Península;32386;2026-07-04T10:25:00+02:00
544;Demanda prevista;Península;32460;2026-07-04T10:30:00+02:00
544;Demanda prevista;Península;32532;2026-07-04T10:35:00+02:00
544;Demanda prevista;Península;32571;2026-07-04T10:40:00+02:00
544;Demanda prevista;Península;32578;2026-07-04T10:45:00+02:00
544;Demanda prevista;Península;32584;2026-07-04T10:50:00+02:00
544;Demanda prevista;Península;32619;2026-07-04T10:55:00+02:00
544;Demanda prevista;Península;32682;2026-07-04T11:00:00+02:00
544;Demanda prevista;Península;32753;2026-07-04T11:05:00+02:00
544;Demanda prevista;Península;32807;2026-07-04T11:10:00+02:00
544;Demanda prevista;Península;32844;2026-07-04T11:15:00+02:00
544;Demanda prevista;Península;32873;2026-07-04T11:20:00+02:00
544;Demanda prevista;Península;32901;2026-07-04T11:25:00+02:00
544;Demanda prevista;Península;32926;2026-07-04T11:30:00+02:00
544;Demanda prevista;Península;32962;2026-07-04T11:35:00+02:00
544;Demanda prevista;Península;33019;2026-07-04T11:40:00+02:00
544;Demanda prevista;Península;33097;2026-07-04T11:45:00+02:00
544;Demanda prevista;Península;33146;2026-07-04T11:50:00+02:00
544;Demanda prevista;Península;33118;2026-07-04T11:55:00+02:00
544;Demanda prevista;Península;33011;2026-07-04T12:00:00+02:00
544;Demanda prevista;Península;32906;2026-07-04T12:05:00+02:00
544;Demanda prevista;Península;32884;2026-07-04T12:10:00+02:00
544;Demanda prevista;Península;32944;2026-07-04T12:15:00+02:00
544;Demanda prevista;Península;33035;2026-07-04T12:20:00+02:00
544;Demanda prevista;Península;33107;2026-07-04T12:25:00+02:00
544;Demanda prevista;Península;33161;2026-07-04T12:30:00+02:00
544;Demanda prevista;Península;33214;2026-07-04T12:35:00+02:00
544;Demanda prevista;Península;33283;2026-07-04T12:40:00+02:00
544;Demanda prevista;Península;33369;2026-07-04T12:45:00+02:00
544;Demanda prevista;Península;33447;2026-07-04T12:50:00+02:00
544;Demanda prevista;Península;33491;2026-07-04T12:55:00+02:00
544;Demanda prevista;Península;33500;2026-07-04T13:00:00+02:00
544;Demanda prevista;Península;33509;2026-07-04T13:05:00+02:00
544;Demanda prevista;Península;33550;2026-07-04T13:10:00+02:00
544;Demanda prevista;Península;33624;2026-07-04T13:15:00+02:00
544;Demanda prevista;Península;33710;2026-07-04T13:20:00+02:00
544;Demanda prevista;Península;33789;2026-07-04T13:25:00+02:00
544;Demanda prevista;Península;33859;2026-07-04T13:30:00+02:00
544;Demanda prevista;Península;33924;2026-07-04T13:35:00+02:00
544;Demanda prevista;Península;33985;2026-07-04T13:40:00+02:00
544;Demanda prevista;Península;34041;2026-07-04T13:45:00+02:00
544;Demanda prevista;Península;34099;2026-07-04T13:50:00+02:00
544;Demanda prevista;Península;34162;2026-07-04T13:55:00+02:00
544;Demanda prevista;Península;34230;2026-07-04T14:00:00+02:00
544;Demanda prevista;Península;34287;2026-07-04T14:05:00+02:00
544;Demanda prevista;Península;34313;2026-07-04T14:10:00+02:00
544;Demanda prevista;Península;34309;2026-07-04T14:15:00+02:00
544;Demanda prevista;Península;34291;2026-07-04T14:20:00+02:00
544;Demanda prevista;Península;34274;2026-07-04T14:25:00+02:00
544;Demanda prevista;Península;34258;2026-07-04T14:30:00+02:00
544;Demanda prevista;Península;34236;2026-07-04T14:35:00+02:00
544;Demanda prevista;Península;34201;2026-07-04T14:40:00+02:00
544;Demanda prevista;Península;34153;2026-07-04T14:45:00+02:00
544;Demanda prevista;Península;34110;2026-07-04T14:50:00+02:00
544;Demanda prevista;Península;34091;2026-07-04T14:55:00+02:00
544;Demanda prevista;Península;34097;2026-07-04T15:00:00+02:00
544;Demanda prevista;Península;34101;2026-07-04T15:05:00+02:00
544;Demanda prevista;Península;34079;2026-07-04T15:10:00+02:00
544;Demanda prevista;Península;34030;2026-07-04T15:15:00+02:00
544;Demanda prevista;Península;33972;2026-07-04T15:20:00+02:00
544;Demanda prevista;Península;33920;2026-07-04T15:25:00+02:00
544;Demanda prevista;Península;33875;2026-07-04T15:30:00+02:00
544;Demanda prevista;Península;33835;2026-07-04T15:35:00+02:00
544;Demanda prevista;Península;33801;2026-07-04T15:40:00+02:00
544;Demanda prevista;Península;33772;2026-07-04T15:45:00+02:00
544;Demanda prevista;Península;33737;2026-07-04T15:50:00+02:00
544;Demanda prevista;Península;33686;2026-07-04T15:55:00+02:00
544;Demanda prevista;Península;33619;2026-07-04T16:00:00+02:00
544;Demanda prevista;Península;33554;2026-07-04T16:05:00+02:00
544;Demanda prevista;Península;33509;2026-07-04T16:10:00+02:00
544;Demanda prevista;Península;33484;2026-07-04T16:15:00+02:00
544;Demanda prevista;Península;33468;2026-07-04T16:20:00+02:00
544;Demanda prevista;Península;33451;2026-07-04T16:25:00+02:00
544;Demanda prevista;Península;33435;2026-07-04T16:30:00+02:00
544;Demanda prevista;Península;33418;2026-07-04T16:35:00+02:00
544;Demanda prevista;Península;33402;2026-07-04T16:40:00+02:00
544;Demanda prevista;Península;33388;2026-07-04T16:45:00+02:00
544;Demanda prevista;Península;33383;2026-07-04T16:50:00+02:00
544;Demanda prevista;Península;33394;2026-07-04T16:55:00+02:00
544;Demanda prevista;Península;33422;2026-07-04T17:00:00+02:00
544;Demanda prevista;Península;33454;2026-07-04T17:05:00+02:00
544;Demanda prevista;Península;33476;2026-07-04T17:10:00+02:00
544;Demanda prevista;Península;33488;2026-07-04T17:15:00+02:00
544;Demanda prevista;Península;33502;2026-07-04T17:20:00+02:00
544;Demanda prevista;Península;33529;2026-07-04T17:25:00+02:00
544;Demanda prevista;Península;33567;2026-07-04T17:30:00+02:00
544;Demanda prevista;Península;33605;2026-07-04T17:35:00+02:00
544;Demanda prevista;Península;33632;2026-07-04T17:40:00+02:00
544;Demanda prevista;Península;33646;2026-07-04T17:45:00+02:00
544;Demanda prevista;Península;33683;2026-07-04T17:50:00+02:00
544;Demanda prevista;Península;33780;2026-07-04T17:55:00+02:00
544;Demanda prevista;Península;33936;2026-07-04T18:00:00+02:00
544;Demanda prevista;Península;34094;2026-07-04T18:05:00+02:00
544;Demanda prevista;Península;34194;2026-07-04T18:10:00+02:00
544;Demanda prevista;Península;34237;2026-07-04T18:15:00+02:00
544;Demanda prevista;Península;34261;2026-07-04T18:20:00+02:00
544;Demanda prevista;Península;34304;2026-07-04T18:25:00+02:00
544;Demanda prevista;Península;34368;2026-07-04T18:30:00+02:00
544;Demanda prevista;Península;34434;2026-07-04T18:35:00+02:00
544;Demanda prevista;Península;34483;2026-07-04T18:40:00+02:00
544;Demanda prevista;Península;34516;2026-07-04T18:45:00+02:00
544;Demanda prevista;Península;34556;2026-07-04T18:50:00+02:00
544;Demanda prevista;Península;34627;2026-07-04T18:55:00+02:00
544;Demanda prevista;Península;34731;2026-07-04T19:00:00+02:00
544;Demanda prevista;Península;34825;2026-07-04T19:05:00+02:00
544;Demanda prevista;Península;34866;2026-07-04T19:10:00+02:00
544;Demanda prevista;Península;34855;2026-07-04T19:15:00+02:00
544;Demanda prevista;Península;34821;2026-07-04T19:20:00+02:00
544;Demanda prevista;Península;34794;2026-07-04T19:25:00+02:00
544;Demanda prevista;Península;34774;2026-07-04T19:30:00+02:00
544;Demanda prevista;Península;34733;2026-07-04T19:35:00+02:00
544;Demanda prevista;Península;34644;2026-07-04T19:40:00+02:00
544;Demanda prevista;Península;34508;2026-07-04T19:45:00+02:00
544;Demanda prevista;Península;34406;2026-07-04T19:50:00+02:00
544;Demanda prevista;Península;34423;2026-07-04T19:55:00+02:00
544;Demanda prevista;Península;34559;2026-07-04T20:00:00+02:00
544;Demanda prevista;Península;34687;2026-07-04T20:05:00+02:00
544;Demanda prevista;Península;34682;2026-07-04T20:10:00+02:00
544;Demanda prevista;Península;34544;2026-07-04T20:15:00+02:00
544;Demanda prevista;Península;34352;2026-07-04T20:20:00+02:00
544;Demanda prevista;Península;34185;2026-07-04T20:25:00+02:00
544;Demanda prevista;Península;34041;2026-07-04T20:30:00+02:00
544;Demanda prevista;Península;33910;2026-07-04T20:35:00+02:00
544;Demanda prevista;Península;33776;2026-07-04T20:40:00+02:00
544;Demanda prevista;Península;33641;2026-07-04T20:45:00+02:00
544;Demanda prevista;Península;33490;2026-07-04T20:50:00+02:00
544;Demanda prevista;Península;33311;2026-07-04T20:55:00+02:00
544;Demanda prevista;Península;33104;2026-07-04T21:00:00+02:00
544;Demanda prevista;Península;32902;2026-07-04T21:05:00+02:00
544;Demanda prevista;Península;32742;2026-07-04T21:10:00+02:00
544;Demanda prevista;Península;32623;2026-07-04T21:15:00+02:00
544;Demanda prevista;Península;32527;2026-07-04T21:20:00+02:00
544;Demanda prevista;Península;32437;2026-07-04T21:25:00+02:00
544;Demanda prevista;Península;32354;2026-07-04T21:30:00+02:00
544;Demanda prevista;Península;32274;2026-07-04T21:35:00+02:00
544;Demanda prevista;Península;32195;2026-07-04T21:40:00+02:00
544;Demanda prevista;Península;32116;2026-07-04T21:45:00+02:00
544;Demanda prevista;Península;32053;2026-07-04T21:50:00+02:00
544;Demanda prevista;Península;32021;2026-07-04T21:55:00+02:00
544;Demanda prevista;Península;32020;2026-07-04T22:00:00+02:00
544;Demanda prevista;Península;32016;2026-07-04T22:05:00+02:00
544;Demanda prevista;Península;31975;2026-07-04T22:10:00+02:00
544;Demanda prevista;Península;31898;2026-07-04T22:15:00+02:00
544;Demanda prevista;Península;31801;2026-07-04T22:20:00+02:00
544;Demanda prevista;Península;31700;2026-07-04T22:25:00+02:00
544;Demanda prevista;Península;31596;2026-07-04T22:30:00+02:00
544;Demanda prevista;Península;31484;2026-07-04T22:35:00+02:00
544;Demanda prevista;Península;31358;2026-07-04T22:40:00+02:00
544;Demanda prevista;Península;31218;2026-07-04T22:45:00+02:00
544;Demanda prevista;Península;31074;2026-07-04T22:50:00+02:00
544;Demanda prevista;Península;30936;2026-07-04T22:55:00+02:00
544;Demanda prevista;Península;30803;2026-07-04T23:00:00+02:00
544;Demanda prevista;Península;30666;2026-07-04T23:05:00+02:00
544;Demanda prevista;Península;30516;2026-07-04T23:10:00+02:00
544;Demanda prevista;Península;30353;2026-07-04T23:15:00+02:00
544;Demanda prevista;Península;30185;2026-07-04T23:20:00+02:00
544;Demanda prevista;Península;30022;2026-07-04T23:25:00+02:00
544;Demanda prevista;Península;29862;2026-07-04T23:30:00+02:00
544;Demanda prevista;Península;29704;2026-07-04T23:35:00+02:00
544;Demanda prevista;Península;29544;2026-07-04T23:40:00+02:00
544;Demanda prevista;Península;29382;2026-07-04T23:45:00+02:00
544;Demanda prevista;Península;29222;2026-07-04T23:50:00+02:00
544;Demanda prevista;Península;29067;2026-07-04T23:55:00+02:00
544;Demanda prevista;Península;28917;2026-07-05T00:00:00+02:00
544;Demanda prevista;Península;28767;2026-07-05T00:05:00+02:00
544;Demanda prevista;Península;28611;2026-07-05T00:10:00+02:00
544;Demanda prevista;Península;28450;2026-07-05T00:15:00+02:00
544;Demanda prevista;Península;28287;2026-07-05T00:20:00+02:00
544;Demanda prevista;Península;28123;2026-07-05T00:25:00+02:00
544;Demanda prevista;Península;27958;2026-07-05T00:30:00+02:00
544;Demanda prevista;Península;27795;2026-07-05T00:35:00+02:00
544;Demanda prevista;Península;27636;2026-07-05T00:40:00+02:00
544;Demanda prevista;Península;27482;2026-07-05T00:45:00+02:00
544;Demanda prevista;Península;27323;2026-07-05T00:50:00+02:00
544;Demanda prevista;Península;27152;2026-07-05T00:55:00+02:00
544;Demanda prevista;Península;26969;2026-07-05T01:00:00+02:00
544;Demanda prevista;Península;26789;2026-07-05T01:05:00+02:00
544;Demanda prevista;Península;26628;2026-07-05T01:10:00+02:00
544;Demanda prevista;Península;26486;2026-07-05T01:15:00+02:00
544;Demanda prevista;Península;26353;2026-07-05T01:20:00+02:00
544;Demanda prevista;Península;26221;2026-07-05T01:25:00+02:00
544;Demanda prevista;Península;26091;2026-07-05T01:30:00+02:00
544;Demanda prevista;Península;25964;2026-07-05T01:35:00+02:00
544;Demanda prevista;Península;25845;2026-07-05T01:40:00+02:00
544;Demanda prevista;Península;25733;2026-07-05T01:45:00+02:00
544;Demanda prevista;Península;25623;2026-07-05T01:50:00+02:00
544;Demanda prevista;Península;25510;2026-07-05T01:55:00+02:00
544;Demanda prevista;Península;25392;2026-07-05T02:00:00+02:00
544;Demanda prevista;Península;25277;2026-07-05T02:05:00+02:00
544;Demanda prevista;Península;25171;2026-07-05T02:10:00+02:00
544;Demanda prevista;Península;25075;2026-07-05T02:15:00+02:00
544;Demanda prevista;Península;24983;2026-07-05T02:20:00+02:00
544;Demanda prevista;Península;24889;2026-07-05T02:25:00+02:00
544;Demanda prevista;Península;24794;2026-07-05T02:30:00+02:00
544;Demanda prevista;Península;24700;2026-07-05T02:35:00+02:00
544;Demanda prevista;Península;24611;2026-07-05T02:40:00+02:00
544;Demanda prevista;Península;24526;2026-07-05T02:45:00+02:00
544;Demanda prevista;Península;24440;2026-07-05T02:50:00+02:00
544;Demanda prevista;Península;24347;2026-07-05T02:55:00+02:00
545;Demanda programada;Península;34962;2026-07-03T21:00:00+02:00
545;Demanda programada;Península;34962;2026-07-03T21:05:00+02:00
545;Demanda programada;Península;34962;2026-07-03T21:10:00+02:00
545;Demanda programada;Península;34895;2026-07-03T21:15:00+02:00
545;Demanda programada;Península;34895;2026-07-03T21:20:00+02:00
545;Demanda programada;Península;34895;2026-07-03T21:25:00+02:00
545;Demanda programada;Península;34751;2026-07-03T21:30:00+02:00
545;Demanda programada;Península;34751;2026-07-03T21:35:00+02:00
545;Demanda programada;Península;34751;2026-07-03T21:40:00+02:00
545;Demanda programada;Península;34369;2026-07-03T21:45:00+02:00
545;Demanda programada;Península;34369;2026-07-03T21:50:00+02:00
545;Demanda programada;Península;34369;2026-07-03T21:55:00+02:00
545;Demanda programada;Península;34448;2026-07-03T22:00:00+02:00
545;Demanda programada;Península;34448;2026-07-03T22:05:00+02:00
545;Demanda programada;Península;34448;2026-07-03T22:10:00+02:00
545;Demanda programada;Península;33748;2026-07-03T22:15:00+02:00
545;Demanda programada;Península;33748;2026-07-03T22:20:00+02:00
545;Demanda programada;Península;33748;2026-07-03T22:25:00+02:00
545;Demanda programada;Península;33005;2026-07-03T22:30:00+02:00
545;Demanda programada;Península;33005;2026-07-03T22:35:00+02:00
545;Demanda programada;Península;33005;2026-07-03T22:40:00+02:00
545;Demanda programada;Península;32405;2026-07-03T22:45:00+02:00
545;Demanda programada;Península;32405;2026-07-03T22:50:00+02:00
545;Demanda programada;Península;32405;2026-07-03T22:55:00+02:00
545;Demanda programada;Península;31841;2026-07-03T23:00:00+02:00
545;Demanda programada;Península;31841;2026-07-03T23:05:00+02:00
545;Demanda programada;Península;31841;2026-07-03T23:10:00+02:00
545;Demanda programada;Península;31103;2026-07-03T23:15:00+02:00
545;Demanda programada;Península;31103;2026-07-03T23:20:00+02:00
545;Demanda programada;Península;31103;2026-07-03T23:25:00+02:00
545;Demanda programada;Península;30353;2026-07-03T23:30:00+02:00
545;Demanda programada;Península;30353;2026-07-03T23:35:00+02:00
545;Demanda programada;Península;30353;2026-07-03T23:40:00+02:00
545;Demanda programada;Península;29901;2026-07-03T23:45:00+02:00
545;Demanda programada;Península;29901;2026-07-03T23:50:00+02:00
545;Demanda programada;Península;29901;2026-07-03T23:55:00+02:00
545;Demanda programada;Península;29386;2026-07-04T00:00:00+02:00
545;Demanda programada;Península;29386;2026-07-04T00:05:00+02:00
545;Demanda programada;Península;29386;2026-07-04T00:10:00+02:00
545;Demanda programada;Península;29638;2026-07-04T00:15:00+02:00
545;Demanda programada;Península;29638;2026-07-04T00:20:00+02:00
545;Demanda programada;Península;29638;2026-07-04T00:25:00+02:00
545;Demanda programada;Península;29147;2026-07-04T00:30:00+02:00
545;Demanda programada;Península;29147;2026-07-04T00:35:00+02:00
545;Demanda programada;Península;29147;2026-07-04T00:40:00+02:00
545;Demanda programada;Península;28559;2026-07-04T00:45:00+02:00
545;Demanda programada;Península;28559;2026-07-04T00:50:00+02:00
545;Demanda programada;Península;28559;2026-07-04T00:55:00+02:00
545;Demanda programada;Península;28335;2026-07-04T01:00:00+02:00
545;Demanda programada;Península;28335;2026-07-04T01:05:00+02:00
545;Demanda programada;Península;28335;2026-07-04T01:10:00+02:00
545;Demanda programada;Península;28007;2026-07-04T01:15:00+02:00
545;Demanda programada;Península;28007;2026-07-04T01:20:00+02:00
545;Demanda programada;Península;28007;2026-07-04T01:25:00+02:00
545;Demanda programada;Península;27601;2026-07-04T01:30:00+02:00
545;Demanda programada;Península;27601;2026-07-04T01:35:00+02:00
545;Demanda programada;Península;27601;2026-07-04T01:40:00+02:00
545;Demanda programada;Península;27100;2026-07-04T01:45:00+02:00
545;Demanda programada;Península;27100;2026-07-04T01:50:00+02:00
545;Demanda programada;Península;27100;2026-07-04T01:55:00+02:00
545;Demanda programada;Península;26706;2026-07-04T02:00:00+02:00
545;Demanda programada;Península;26706;2026-07-04T02:05:00+02:00
545;Demanda programada;Península;26706;2026-07-04T02:10:00+02:00
545;Demanda programada;Península;26452;2026-07-04T02:15:00+02:00
545;Demanda programada;Península;26452;2026-07-04T02:20:00+02:00
545;Demanda programada;Península;26452;2026-07-04T02:25:00+02:00
545;Demanda programada;Península;26305;2026-07-04T02:30:00+02:00
545;Demanda programada;Península;26305;2026-07-04T02:35:00+02:00
545;Demanda programada;Península;26305;2026-07-04T02:40:00+02:00
545;Demanda programada;Península;26201;2026-07-04T02:45:00+02:00
545;Demanda programada;Península;26201;2026-07-04T02:50:00+02:00
545;Demanda programada;Península;26201;2026-07-04T02:55:00+02:00
545;Demanda programada;Península;25910;2026-07-04T03:00:00+02:00
545;Demanda programada;Península;25910;2026-07-04T03:05:00+02:00
545;Demanda programada;Península;25910;2026-07-04T03:10:00+02:00
545;Demanda programada;Península;25500;2026-07-04T03:15:00+02:00
545;Demanda programada;Península;25500;2026-07-04T03:20:00+02:00
545;Demanda programada;Península;25500;2026-07-04T03:25:00+02:00
545;Demanda programada;Península;25173;2026-07-04T03:30:00+02:00
545;Demanda programada;Península;25173;2026-07-04T03:35:00+02:00
545;Demanda programada;Península;25173;2026-07-04T03:40:00+02:00
545;Demanda programada;Península;24940;2026-07-04T03:45:00+02:00
545;Demanda programada;Península;24940;2026-07-04T03:50:00+02:00
545;Demanda programada;Península;24940;2026-07-04T03:55:00+02:00
545;Demanda programada;Península;24709;2026-07-04T04:00:00+02:00
545;Demanda programada;Península;24709;2026-07-04T04:05:00+02:00
545;Demanda programada;Península;24709;2026-07-04T04:10:00+02:00
545;Demanda programada;Península;24604;2026-07-04T04:15:00+02:00
545;Demanda programada;Península;24604;2026-07-04T04:20:00+02:00
545;Demanda programada;Península;24604;2026-07-04T04:25:00+02:00
545;Demanda programada;Península;24607;2026-07-04T04:30:00+02:00
545;Demanda programada;Península;24607;2026-07-04T04:35:00+02:00
545;Demanda programada;Península;24607;2026-07-04T04:40:00+02:00
545;Demanda programada;Península;24509;2026-07-04T04:45:00+02:00
545;Demanda programada;Península;24509;2026-07-04T04:50:00+02:00
545;Demanda programada;Península;24509;2026-07-04T04:55:00+02:00
545;Demanda programada;Península;24137;2026-07-04T05:00:00+02:00
545;Demanda programada;Península;24137;2026-07-04T05:05:00+02:00
545;Demanda programada;Península;24137;2026-07-04T05:10:00+02:00
545;Demanda programada;Península;24242;2026-07-04T05:15:00+02:00
545;Demanda programada;Península;24242;2026-07-04T05:20:00+02:00
545;Demanda programada;Península;24242;2026-07-04T05:25:00+02:00
545;Demanda programada;Península;24198;2026-07-04T05:30:00+02:00
545;Demanda programada;Península;24198;2026-07-04T05:35:00+02:00
545;Demanda programada;Península;24198;2026-07-04T05:40:00+02:00
545;Demanda programada;Península;24247;2026-07-04T05:45:00+02:00
545;Demanda programada;Península;24247;2026-07-04T05:50:00+02:00
